day,case,weight,calories_burned,bmr
824,moderate exercise,179.1542922426859,149.3565440672636,1523.1574356939343
825,moderate exercise,179.11162910644137,149.32097685584608,1522.9638696128231
826,moderate exercise,179.0689761298373,149.28541811427186,1522.7703496268182
827,moderate exercise,179.02633331045428,149.24986784052402,1522.576875724942
828,moderate exercise,178.98370064587354,149.214326032586,1522.3834478962206
829,moderate exercise,178.94107813367685,149.17879268844183,1522.1900661296822
830,moderate exercise,178.89846577144655,149.14326780607598,1521.9967304143584
831,moderate exercise,178.85586355676557,149.10775138347336,1521.8034407392815
832,moderate exercise,178.8132714872174,149.07224341861942,1521.6101970934888
833,moderate exercise,178.77068956038613,149.03674390950005,1521.4169994660183
834,moderate exercise,178.72811777385638,149.00125285410164,1521.2238478459115
835,moderate exercise,178.6855561252134,148.96577025041103,1521.0307422222127
836,moderate exercise,178.643004612043,148.93029609641556,1520.837682583968
837,moderate exercise,178.60046323193154,148.89483039010307,1520.644668920227
838,moderate exercise,178.557931982466,148.8593731294619,1520.4517012200413
839,moderate exercise,178.51541086123385,148.82392431248073,1520.2587794724657
840,moderate exercise,178.47289986582322,148.7884839371489,1520.0659036665566
841,moderate exercise,178.43039899382282,148.7530520014561,1519.8730737913743
842,moderate exercise,178.38790824282185,148.71762850339263,1519.6802898359801
843,moderate exercise,178.34542761041016,148.68221344094908,1519.4875517894397
844,moderate exercise,178.3029570941781,148.6468068121167,1519.2948596408205
845,moderate exercise,178.26049669171672,148.61140861488707,1519.1022133791919
846,moderate exercise,178.2180464006175,148.57601884725239,1518.909612993627
847,moderate exercise,178.17560621847258,148.5406375072052,1518.717058473201
848,moderate exercise,178.13317614287465,148.50526459273863,1518.5245498069917
849,moderate exercise,178.09075617141698,148.4699001018462,1518.3320869840795
850,moderate exercise,178.0483463016934,148.434544032522,1518.1396699935474
851,moderate exercise,178.00594653129835,148.3991963827606,1517.9472988244813
852,moderate exercise,177.96355685782677,148.3638571505569,1517.7549734659692
853,moderate exercise,177.92117727887424,148.32852633390638,1517.5626939071021
854,moderate exercise,177.87880779203687,148.29320393080505,1517.3704601369736
855,moderate exercise,177.83644839491137,148.25788993924928,1517.1782721446793
856,moderate exercise,177.794099085095,148.22258435723603,1516.986129919318
857,moderate exercise,177.75175986018564,148.18728718276262,1516.7940334499908
858,moderate exercise,177.7094307177817,148.15199841382693,1516.601982725802
859,moderate exercise,177.66711165548213,148.11671804842734,1516.4099777358579
860,moderate exercise,177.62480267088654,148.0814460845626,1516.218018469267
861,moderate exercise,177.58250376159504,148.0461825202321,1516.0261049151413
862,moderate exercise,177.54021492520835,148.01092735343548,1515.834237062595
863,moderate exercise,177.49793615932774,147.97568058217306,1515.642414900745
864,moderate exercise,177.45566746155504,147.94044220444553,1515.4506384187107
865,moderate exercise,177.41340882949268,147.90521221825412,1515.2589076056138
866,moderate exercise,177.37116026074366,147.8699906216005,1515.0672224505788
867,moderate exercise,177.32892175291153,147.83477741248672,1514.8755829427332
868,moderate exercise,177.2866933036004,147.79957258891554,1514.6839890712067
869,moderate exercise,177.244474910415,147.76437614888994,1514.4924408251313
870,moderate exercise,177.2022665709606,147.72918809041357,1514.3009381936424
871,moderate exercise,177.16006828284304,147.69400841149047,1514.1094811658772
872,moderate exercise,177.11788004366872,147.65883711012515,1513.9180697309762
873,moderate exercise,177.07570185104464,147.6236741843226,1513.7267038780813
874,moderate exercise,177.03353370257832,147.58851963208832,1513.5353835963383
875,moderate exercise,176.9913755958779,147.55337345142823,1513.3441088748953
876,moderate exercise,176.9492275285521,147.51823564034876,1513.1528797029023
877,moderate exercise,176.90708949821013,147.48310619685682,1512.961696069512
878,moderate exercise,176.86496150246185,147.4479851189598,1512.770557963881
879,moderate exercise,176.82284353891765,147.41287240466553,1512.5794653751668
880,moderate exercise,176.7807356051885,147.3777680519823,1512.3884182925303
881,moderate exercise,176.73863769888595,147.34267205891896,1512.197416705135
882,moderate exercise,176.6965498176221,147.30758442348474,1512.0064606021465
883,moderate exercise,176.6544719590096,147.27250514368947,1511.8155499727338
884,moderate exercise,176.61240412066175,147.23743421754324,1511.6246848060675
885,moderate exercise,176.5703463001923,147.20237164305686,1511.4338650913216
886,moderate exercise,176.52829849521567,147.16731741824142,1511.2430908176723
887,moderate exercise,176.48626070334677,147.1322715411086,1511.0523619742983
888,moderate exercise,176.44423292220117,147.09723400967047,1510.861678550381
889,moderate exercise,176.4022151493949,147.06220482193967,1510.6710405351046
890,moderate exercise,176.36020738254462,147.02718397592926,1510.480447917655
891,moderate exercise,176.31820961926758,146.99217146965273,1510.2899006872224
892,moderate exercise,176.27622185718155,146.9571673011241,1510.0993988329978
893,moderate exercise,176.2342440939049,146.92217146835787,1509.9089423441756
894,moderate exercise,176.1922763270565,146.887183969369,1509.7185312099525
895,moderate exercise,176.15031855425588,146.85220480217288,1509.5281654195282
896,moderate exercise,176.10837077312308,146.8172339647854,1509.3378449621046
897,moderate exercise,176.06643298127872,146.78227145522297,1509.1475698268864
898,moderate exercise,176.024505176344,146.74731727150242,1508.9573400030804
899,moderate exercise,175.9825873559407,146.71237141164104,1508.7671554798962
900,moderate exercise,175.94067951769108,146.67743387365672,1508.577016246547
901,moderate exercise,175.89878165921806,146.6425046555676,1508.3869222922467
902,moderate exercise,175.8568937781451,146.6075837553924,1508.196873606213
903,moderate exercise,175.81501587209618,146.5726711711504,1508.006870177666
904,moderate exercise,175.77314793869593,146.53776690086127,1507.8169119958284
905,moderate exercise,175.7312899755695,146.50287094254512,1507.6269990499247
906,moderate exercise,175.68944198034256,146.46798329422256,1507.437131329183
907,moderate exercise,175.64760395064144,146.43310395391472,1507.247308822834
908,moderate exercise,175.60577588409296,146.39823291964314,1507.0575315201095
909,moderate exercise,175.56395777832455,146.36337018942987,1506.8677994102457
910,moderate exercise,175.52214963096418,146.32851576129735,1506.6781124824802
911,moderate exercise,175.4803514396404,146.29366963326865,1506.4884707260535
912,moderate exercise,175.4385632019823,146.25883180336714,1506.2988741302088
913,moderate exercise,175.39678491561955,146.2240022696168,1506.1093226841917
914,moderate exercise,175.3550165781824,146.18918103004188,1505.9198163772503
915,moderate exercise,175.3132581873016,146.1543680826674,1505.7303551986352
916,moderate exercise,175.27150974060862,146.11956342551858,1505.5409391376002
917,moderate exercise,175.2297712357353,146.08476705662125,1505.3515681834006
918,moderate exercise,175.18804267031416,146.04997897400173,1505.1622423252952
919,moderate exercise,175.14632404197826,146.01519917568666,1504.972961552545
920,moderate exercise,175.1046153483612,145.98042765970328,1504.7837258544132
921,moderate exercise,175.06291658709716,145.9456644240793,1504.5945352201663
922,moderate exercise,175.02122775582092,145.91090946684284,1504.4053896390728
923,moderate exercise,174.97954885216777,145.87616278602252,1504.2162891004036
924,moderate exercise,174.93787987377357,145.8414243796474,1504.0272335934328
925,moderate exercise,174.89622081827477,145.80669424574708,1503.838223107437
926,moderate exercise,174.8545716833084,145.77197238235158,1503.6492576316944
927,moderate exercise,174.81293246651197,145.73725878749136,1503.4603371554867
928,moderate exercise,174.77130316552362,145.70255345919742,1503.2714616680983
929,moderate exercise,174.72968377798205,145.6678563955011,1503.0826311588153
930,moderate exercise,174.68807430152648,145.63316759443444,1502.8938456169267
931,moderate exercise,174.64647473379677,145.5984870540297,1502.705105031724
932,moderate exercise,174.60488507243323,145.56381477231977,1502.516409392502
933,moderate exercise,174.56330531507686,145.5291507473379,1502.327758688557
934,moderate exercise,174.52173545936913,145.49449497711797,1502.1391529091886
935,moderate exercise,174.48017550295208,145.4598474596941,1501.9505920436982
936,moderate exercise,174.43862544346834,145.42520819310107,1501.7620760813907
937,moderate exercise,174.3970852785611,145.39057717537403,1501.5736050115725
938,moderate exercise,174.35555500587407,145.35595440454867,1501.3851788235531
939,moderate exercise,174.31403462305158,145.321339878661,1501.1967975066448
940,moderate exercise,174.2725241277385,145.2867335957477,1501.008461050162
941,moderate exercise,174.23102351758027,145.2521355538458,1500.820169443422
942,moderate exercise,174.18953279022284,145.21754575099283,1500.6319226757441
943,moderate exercise,174.14805194331277,145.1829641852267,1500.4437207364508
944,moderate exercise,174.10658097449718,145.14839085458593,1500.2555636148668
945,moderate exercise,174.06511988142373,145.11382575710942,1500.0674513003191
946,moderate exercise,174.02366866174063,145.07926889083657,1499.8793837821381
947,moderate exercise,173.98222731309667,145.0447202538072,1499.6913610496554
948,moderate exercise,173.94079583314124,145.0101798440616,1499.5033830922066
949,moderate exercise,173.8993742195242,144.97564765964069,1499.3154498991287
950,moderate exercise,173.85796246989602,144.94112369858559,1499.1275614597616
951,moderate exercise,173.81656058190777,144.90660795893803,1498.9397177634482
952,moderate exercise,173.775168553211,144.87210043874026,1498.7519187995335
953,moderate exercise,173.73378638145783,144.8376011360349,1498.564164557365
954,moderate exercise,173.692414064301,144.803110048865,1498.3764550262927
955,moderate exercise,173.65105159939378,144.76862717527425,1498.1887901956693
956,moderate exercise,173.60969898438998,144.73415251330664,1498.0011700548503
957,moderate exercise,173.56835621694398,144.6996860610067,1497.8135945931929
958,moderate exercise,173.52702329471072,144.66522781641942,1497.6260638000579
959,moderate exercise,173.4857002153457,144.63077777759023,1497.4385776648078
960,moderate exercise,173.44438697650497,144.59633594256505,1497.2511361768081
961,moderate exercise,173.40308357584516,144.56190230939023,1497.0637393254265
962,moderate exercise,173.3617900110234,144.52747687611267,1496.8763871000338
963,moderate exercise,173.32050627969747,144.4930596407796,1496.689079490002
964,moderate exercise,173.27923237952564,144.45865060143885,1496.5018164847077
965,moderate exercise,173.23796830816673,144.42424975613866,1496.3145980735283
966,moderate exercise,173.19671406328018,144.38985710292766,1496.1274242458444
967,moderate exercise,173.15546964252593,144.3554726398551,1495.9402949910389
968,moderate exercise,173.11423504356452,144.32109636497057,1495.7532102984976
969,moderate exercise,173.073010264057,144.2867282763242,1495.5661701576087
970,moderate exercise,173.031795301665,144.2523683719665,1495.3791745577623
971,moderate exercise,172.99059015405072,144.2180166499485,1495.1922234883523
972,moderate exercise,172.94939481887693,144.1836731083217,1495.005316938774
973,moderate exercise,172.9082092938069,144.1493377451381,1494.8184548984257
974,moderate exercise,172.86703357650447,144.11501055845008,1494.6316373567079
975,moderate exercise,172.8258676646341,144.08069154631048,1494.4448643030241
976,moderate exercise,172.78471155586075,144.04638070677268,1494.2581357267804
977,moderate exercise,172.74356524784992,144.01207803789052,1494.0714516173844
978,moderate exercise,172.7024287382677,143.97778353771818,1493.884811964247
979,moderate exercise,172.66130202478078,143.9434972043105,1493.6982167567824
980,moderate exercise,172.6201851050563,143.90921903572257,1493.5116659844057
981,moderate exercise,172.579077976762,143.87494903001016,1493.3251596365353
982,moderate exercise,172.53798063756622,143.84068718522929,1493.1386977025923
983,moderate exercise,172.4968930851378,143.80643349943662,1492.9522801720004
984,moderate exercise,172.45581531714618,143.77218797068917,1492.7659070341851
985,moderate exercise,172.4147473312613,143.73795059704443,1492.579578278575
986,moderate exercise,172.37368912515373,143.70372137656045,1492.3932938946014
987,moderate exercise,172.3326406964945,143.66950030729558,1492.2070538716973
988,moderate exercise,172.29160204295528,143.63528738730878,1492.020858199299
989,moderate exercise,172.25057316220824,143.6010826146594,1491.834706866845
990,moderate exercise,172.20955405192612,143.5668859874072,1491.6485998637766
991,moderate exercise,172.16854470978222,143.53269750361252,1491.4625371795369
992,moderate exercise,172.1275451334504,143.49851716133614,1491.2765188035721
993,moderate exercise,172.08655532060507,143.4643449586392,1491.090544725331
994,moderate exercise,172.0455752689212,143.4301808935834,1490.9046149342646
995,moderate exercise,172.00460497607426,143.3960249642309,1490.7187294198266
996,moderate exercise,171.96364443974036,143.36187716864424,1490.5328881714727
997,moderate exercise,171.9226936575961,143.32773750488653,1490.3470911786621
998,moderate exercise,171.8817526273187,143.29360597102126,1490.161338430856
999,moderate exercise,171.8408213465858,143.25948256511242,1489.9756299175176
1000,moderate exercise,171.79989981307574,143.22536728522442,1489.7899656281134
1001,moderate exercise,171.75898802446733,143.19126012942215,1489.6043455521117
1002,moderate exercise,171.71808597843997,143.15716109577104,1489.4187696789838
1003,moderate exercise,171.67719367267358,143.12307018233685,1489.2332379982035
1004,moderate exercise,171.63631110484866,143.08898738718588,1489.0477504992473
1005,moderate exercise,171.59543827264628,143.05491270838485,1488.8623071715933
1006,moderate exercise,171.554575173748,143.020846144001,1488.6769080047234
1007,moderate exercise,171.51372180583596,142.986787692102,1488.491552988121
1008,moderate exercise,171.4728781665929,142.95273735075597,1488.3062421112718
1009,moderate exercise,171.43204425370203,142.91869511803142,1488.1209753636654
1010,moderate exercise,171.39122006484718,142.8846609919975,1487.9357527347925
1011,moderate exercise,171.3504055977127,142.8506349707236,1487.7505742141468
1012,moderate exercise,171.30960084998347,142.8166170522798,1487.565439791225
1013,moderate exercise,171.26880581934498,142.78260723473645,1487.380349455525
1014,moderate exercise,171.2280205034832,142.74860551616442,1487.1953031965488
1015,moderate exercise,171.18724490008475,142.71461189463508,1487.0103010037997
1016,moderate exercise,171.1464790068367,142.68062636822026,1486.8253428667845
1017,moderate exercise,171.1057228214267,142.64664893499219,1486.6404287750113
1018,moderate exercise,171.06497634154297,142.61267959302356,1486.4555587179916
1019,moderate exercise,171.02423956487428,142.57871834038758,1486.270732685239
1020,moderate exercise,170.98351248910996,142.54476517515783,1486.0859506662696
1021,moderate exercise,170.94279511193983,142.51082009540852,1485.9012126506027
1022,moderate exercise,170.90208743105433,142.47688309921415,1485.716518627759
1023,moderate exercise,170.86138944414444,142.44295418464966,1485.5318685872624
1024,moderate exercise,170.82070114890163,142.40903334979063,1485.3472625186391
1025,moderate exercise,170.780022543018,142.37512059271293,1485.1627004114177
1026,moderate exercise,170.73935362418615,142.34121591149295,1484.9781822551295
1027,moderate exercise,170.69869439009923,142.30731930420757,1484.7937080393085
1028,moderate exercise,170.65804483845096,142.27343076893405,1484.60927775349
1029,moderate exercise,170.6174049669356,142.23955030375015,1484.4248913872134
1030,moderate exercise,170.57677477324796,142.20567790673414,1484.24054893002
1031,moderate exercise,170.5361542550834,142.17181357596465,1484.0562503714527
1032,moderate exercise,170.49554341013783,142.1379573095208,1483.8719957010583
1033,moderate exercise,170.45494223610768,142.10410910548225,1483.6877849083853
1034,moderate exercise,170.41435073069,142.070268961929,1483.5036179829845
1035,moderate exercise,170.3737688915823,142.03643687694156,1483.31949491441
1036,moderate exercise,170.3331967164827,142.00261284860088,1483.1354156922173
1037,moderate exercise,170.29263420308985,141.9687968749884,1482.9513803059654
1038,moderate exercise,170.25208134910292,141.93498895418603,1482.7673887452156
1039,moderate exercise,170.2115381522217,141.90118908427604,1482.583440999531
1040,moderate exercise,170.17100461014644,141.86739726334127,1482.3995370584776
1041,moderate exercise,170.13048072057802,141.8336134894649,1482.215676911624
1042,moderate exercise,170.0899664812178,141.79983776073072,1482.0318605485418
1043,moderate exercise,170.04946188976774,141.76607007522284,1481.848087958804
1044,moderate exercise,170.00896694393032,141.73231043102587,1481.6643591319864
1045,moderate exercise,169.96848164140854,141.69855882622494,1481.4806740576678
1046,moderate exercise,169.928005979906,141.6648152589055,1481.2970327254293
1047,moderate exercise,169.88753995712682,141.63107972715358,1481.1134351248536
1048,moderate exercise,169.84708357077565,141.59735222905562,1480.9298812455272
1049,moderate exercise,169.80663681855773,141.56363276269846,1480.7463710770385
1050,moderate exercise,169.76619969817884,141.52992132616953,1480.562904608978
1051,moderate exercise,169.72577220734524,141.4962179175566,1480.3794818309393
1052,moderate exercise,169.68535434376383,141.46252253494794,1480.196102732518
1053,moderate exercise,169.644946105142,141.42883517643224,1480.0127673033128
1054,moderate exercise,169.6045474891877,141.3951558400987,1479.829475532924
1055,moderate exercise,169.5641584936094,141.361484524037,1479.6462274109554
1056,moderate exercise,169.52377911611615,141.3278212263371,1479.4630229270122
1057,moderate exercise,169.48340935441755,141.29416594508962,1479.2798620707028
1058,moderate exercise,169.44304920622372,141.2605186783855,1479.0967448316378
1059,moderate exercise,169.40269866924535,141.22687942431628,1478.9136711994306
1060,moderate exercise,169.36235774119365,141.19324818097374,1478.7306411636969
1061,moderate exercise,169.32202641978037,141.15962494645035,1478.5476547140543
1062,moderate exercise,169.28170470271786,141.12600971883884,1478.3647118401236
1063,moderate exercise,169.24139258771893,141.09240249623247,1478.181812531528
1064,moderate exercise,169.201090072497,141.05880327672503,1477.998956777893
1065,moderate exercise,169.16079715476604,141.02521205841063,1477.8161445688465
1066,moderate exercise,169.1205138322405,140.99162883938394,1477.6333758940186
1067,moderate exercise,169.08024010263543,140.95805361773998,1477.4506507430428
1068,moderate exercise,169.03997596366642,140.92448639157436,1477.2679691055541
1069,moderate exercise,168.99972141304957,140.890927158983,1477.0853309711908
1070,moderate exercise,168.95947644850156,140.85737591806236,1476.9027363295927
1071,moderate exercise,168.9192410677396,140.82383266690934,1476.720185170403
1072,moderate exercise,168.87901526848142,140.79029740362128,1476.5376774832666
1073,moderate exercise,168.83879904844534,140.75677012629598,1476.3552132578316
1074,moderate exercise,168.79859240535018,140.7232508330317,1476.172792483748
1075,moderate exercise,168.75839533691533,140.68973952192712,1475.9904151506685
1076,moderate exercise,168.71820784086074,140.65623619108143,1475.808081248248
1077,moderate exercise,168.67802991490686,140.62274083859424,1475.6257907661443
1078,moderate exercise,168.6378615567747,140.5892534625656,1475.4435436940175
1079,moderate exercise,168.5977027641858,140.55577406109603,1475.26134002153
1080,moderate exercise,168.5575535348623,140.5223026322865,1475.0791797383467
1081,moderate exercise,168.51741386652682,140.48883917423842,1474.8970628341353
1082,moderate exercise,168.47728375690252,140.4553836850537,1474.7149892985658
1083,moderate exercise,168.43716320371314,140.4219361628346,1474.53295912131
1084,moderate exercise,168.39705220468295,140.38849660568394,1474.3509722920428
1085,moderate exercise,168.35695075753674,140.35506501170494,1474.169028800442
1086,moderate exercise,168.31685885999988,140.32164137900128,1473.9871286361868
1087,moderate exercise,168.27677650979825,140.28822570567706,1473.8052717889595
1088,moderate exercise,168.2367037046583,140.25481798983694,1473.6234582484449
1089,moderate exercise,168.196640442307,140.22141822958588,1473.44168800433
1090,moderate exercise,168.15658672047184,140.1880264230294,1473.2599610463044
1091,moderate exercise,168.1165425368809,140.15464256827346,1473.0782773640603
1092,moderate exercise,168.07650788926279,140.12126666342436,1472.8966369472919
1093,moderate exercise,168.03648277534663,140.08789870658907,1472.7150397856958
1094,moderate exercise,167.9964671928621,140.05453869587478,1472.5334858689723
1095,moderate exercise,167.9564611395394,140.02118662938926,1467.3519751868225
1096,moderate exercise,167.91646461310935,139.98784250524068,1467.1705077289507
1097,moderate exercise,167.8764776113032,139.9545063215377,1466.989083485064
1098,moderate exercise,167.8365001318528,139.9211780763894,1466.8077024448712
1099,moderate exercise,167.79653217249054,139.88785776790536,1466.6263645980844
1100,moderate exercise,167.75657373094936,139.85454539419553,1466.445069934417
1101,moderate exercise,167.7166248049627,139.82124095337042,1466.2638184435864
1102,moderate exercise,167.67668539226455,139.78794444354082,1466.0826101153107
1103,moderate exercise,167.63675549058945,139.75465586281814,1465.9014449393121
1104,moderate exercise,167.5968350976725,139.72137520931415,1465.7203229053139
1105,moderate exercise,167.55692421124934,139.68810248114107,1465.5392440030425
1106,moderate exercise,167.5170228290561,139.65483767641166,1465.358208222227
1107,moderate exercise,167.47713094882945,139.62158079323902,1465.1772155525985
1108,moderate exercise,167.43724856830667,139.58833182973672,1464.9962659838902
1109,moderate exercise,167.3973756852255,139.5550907840188,1464.815359505839
1110,moderate exercise,167.35751229732432,139.52185765419975,1464.634496108183
1111,moderate exercise,167.31765840234192,139.48863243839457,1464.4536757806632
1112,moderate exercise,167.2778139980177,139.45541513471858,1464.272898513023
1113,moderate exercise,167.2379790820916,139.42220574128763,1464.0921642950084
1114,moderate exercise,167.19815365230411,139.38900425621802,1463.9114731163677
1115,moderate exercise,167.15833770639622,139.35581067762644,1463.7308249668513
1116,moderate exercise,167.11853124210947,139.32262500363015,1463.5502198362133
1117,moderate exercise,167.07873425718594,139.28944723234667,1463.3696577142086
1118,moderate exercise,167.03894674936825,139.2562773618942,1463.1891385905956
1119,moderate exercise,166.99916871639957,139.22311539039117,1463.0086624551345
1120,moderate exercise,166.95940015602358,139.1899613159566,1462.8282292975885
1121,moderate exercise,166.9196410659845,139.1568151367099,1462.647839107723
1122,moderate exercise,166.87989144402715,139.12367685077092,1462.4674918753058
1123,moderate exercise,166.8401512878968,139.09054645626,1462.2871875901071
1124,moderate exercise,166.80042059533926,139.05742395129792,1462.1069262418998
1125,moderate exercise,166.760699364101,139.02430933400584,1461.926707820459
1126,moderate exercise,166.72098759192883,138.99120260250547,1461.746532315562
1127,moderate exercise,166.6812852765703,138.95810375491888,1461.566399716989
1128,moderate exercise,166.64159241577332,138.92501278936865,1461.3863100145227
1129,moderate exercise,166.60190900728648,138.89192970397778,1461.2062631979477
1130,moderate exercise,166.5622350488588,138.85885449686972,1461.0262592570516
1131,moderate exercise,166.5225705382399,138.82578716616837,1460.8462981816235
1132,moderate exercise,166.4829154731799,138.79272770999802,1460.6663799614562
1133,moderate exercise,166.44326985142948,138.75967612648353,1460.486504586344
1134,moderate exercise,166.40363367073982,138.72663241375005,1460.3066720460843
1135,moderate exercise,166.3640069288627,138.6935965699234,1460.1268823304758
1136,moderate exercise,166.32438962355036,138.66056859312954,1459.9471354293212
1137,moderate exercise,166.28478175255566,138.62754848149513,1459.7674313324244
1138,moderate exercise,166.2451833136319,138.59453623314724,1459.5877700295923
1139,moderate exercise,166.205594304533,138.56153184621326,1459.4081515106343
1140,moderate exercise,166.16601472301335,138.52853531882113,1459.2285757653617
1141,moderate exercise,166.1264445668279,138.49554664909917,1459.0490427835884
1142,moderate exercise,166.08688383373214,138.46256583517626,1458.8695525551313
1143,moderate exercise,166.0473325214821,138.42959287518158,1458.6901050698089
1144,moderate exercise,166.0077906278343,138.39662776724487,1458.5107003174428
1145,moderate exercise,165.9682581505459,138.36367050949625,1458.3313382878564
1146,moderate exercise,165.92873508737443,138.33072110006628,1458.1520189708763
1147,moderate exercise,165.88922143607812,138.297779537086,1457.9727423563304
1148,moderate exercise,165.84971719441563,138.26484581868692,1457.7935084340502
1149,moderate exercise,165.8102223601462,138.23191994300095,1457.6143171938693
1150,moderate exercise,165.7707369310296,138.19900190816045,1457.4351686256232
1151,moderate exercise,165.7312609048261,138.16609171229823,1457.2560627191501
1152,moderate exercise,165.6917942792965,138.13318935354752,1457.076999464291
1153,moderate exercise,165.6523370522022,138.10029483004206,1456.8979788508889
1154,moderate exercise,165.61288922130507,138.06740813991598,1456.7190008687892
1155,moderate exercise,165.57345078436757,138.03452928130386,1456.5400655078397
1156,moderate exercise,165.53402173915262,138.00165825234072,1456.3611727578914
1157,moderate exercise,165.49460208342373,137.9687950511621,1456.1823226087963
1158,moderate exercise,165.4551918149449,137.93593967590385,1456.00351505041
1159,moderate exercise,165.4157909314807,137.90309212470237,1455.8247500725902
1160,moderate exercise,165.37639943079623,137.87025239569442,1455.6460276651965
1161,moderate exercise,165.33701731065707,137.8374204870173,1455.4673478180916
1162,moderate exercise,165.2976445688294,137.80459639680873,1455.2887105211405
1163,moderate exercise,165.25828120307992,137.77178012320675,1455.1101157642101
1164,moderate exercise,165.2189272111758,137.73897166435003,1454.9315635371704
1165,moderate exercise,165.17958259088485,137.7061710183776,1454.7530538298934
1166,moderate exercise,165.1402473399753,137.67337818342887,1454.5745866322536
1167,moderate exercise,165.10092145621599,137.6405931576438,1454.396161934128
1168,moderate exercise,165.06160493737622,137.60781593916272,1454.2177797253958
1169,moderate exercise,165.0222977812259,137.5750465261264,1454.0394399959387
1170,moderate exercise,164.9829999855354,137.54228491667615,1453.8611427356404
